Date,School,Meal_Type,Rank,Recommended_Dish,Predicted_Score
2025-05-14,Westlawn Elementary,Breakfast,3,"Cinnamon Toast Crunch Cereal, 25% Less Sugar",0.015629035627434607
2025-05-14,Westlawn Elementary,Lunch,1,Chickpeas - salad bar entree,0.09296817497442988
2025-05-14,Westlawn Elementary,Lunch,2,Italian Dressing,0.08408247811751471
2025-05-14,Westlawn Elementary,Lunch,3,Fat Free White Milk,0.07020062196202177
2025-05-14,Weyanoke Elementary,Breakfast,1,Fat Free White Milk,0.026828038840719014
2025-05-14,Weyanoke Elementary,Breakfast,2,Orange,0.014749572246443514
2025-05-14,Weyanoke Elementary,Breakfast,3,Cinnamon Chex Cereal,0.013340812554205701
2025-05-14,Weyanoke Elementary,Lunch,1,Chickpeas,0.08583324809058854
2025-05-14,Weyanoke Elementary,Lunch,2,Soft Pretzel,0.06857482881172786
2025-05-14,Weyanoke Elementary,Lunch,3,Italian Dressing,0.0651250609227177
2025-05-14,White Oaks Elementary,Breakfast,1,Chicken & Biscuit Sandwich,0.03278572199014451
2025-05-14,White Oaks Elementary,Breakfast,2,Mandarin Orange Parfait,0.03236473589269312
2025-05-14,White Oaks Elementary,Breakfast,3,1% White Milk,0.021363177485374786
2025-05-14,White Oaks Elementary,Lunch,1,Chickpeas - salad bar entree,0.2899183471024551
2025-05-14,White Oaks Elementary,Lunch,2,Chickpeas,0.21438828604618745
2025-05-14,White Oaks Elementary,Lunch,3,Chickenless Bites,0.0674679618593906
2025-05-14,Whitman Middle School,Breakfast,1,Turkey Sausage Breakfast Biscuit,0.0675103661289897
2025-05-14,Whitman Middle School,Breakfast,2,1% White Milk,0.04284055091686904
2025-05-14,Whitman Middle School,Breakfast,3,"Cinnamon Toast Crunch Cereal, 25% Less Sugar",0.01438141119197991
2025-05-14,Whitman Middle School,Lunch,1,Spicy Chicken Wrap,0.15074980580298195
2025-05-14,Whitman Middle School,Lunch,2,Chickpeas,0.13759490606067032
2025-05-14,Whitman Middle School,Lunch,3,Chickpeas - salad bar entree,0.10302447306859283
2025-05-14,Willow Springs Elementary,Breakfast,1,Strawberry Parfait,0.06123307838829872
2025-05-14,Willow Springs Elementary,Breakfast,2,1% White Milk,0.037839590316817724
2025-05-14,Willow Springs Elementary,Breakfast,3,Mandarin Orange Parfait,0.03516206461097966
2025-05-14,Willow Springs Elementary,Lunch,1,Italian Dressing,0.09097670018825127
2025-05-14,Willow Springs Elementary,Lunch,2,"Salsa, Mild Canned",0.08359740386441004
2025-05-14,Willow Springs Elementary,Lunch,3,1% White Milk,0.07723901559439081
2025-05-14,Wolftrap Elementary,Breakfast,1,Bagel,0.32431425497685434
2025-05-14,Wolftrap Elementary,Breakfast,2,Mandarin Orange Parfait,0.0471740973826119
2025-05-14,Wolftrap Elementary,Breakfast,3,1% White Milk,0.03911844151745554
2025-05-14,Wolftrap Elementary,Lunch,1,Bottled Water,0.2224844092014124
2025-05-14,Wolftrap Elementary,Lunch,2,Soft Pretzel,0.21997447957959168
2025-05-14,Wolftrap Elementary,Lunch,3,Italian Dressing,0.20300909133450545
2025-05-14,Woodburn Elementary,Breakfast,1,Banana,0.021618399132450686
2025-05-14,Woodburn Elementary,Breakfast,2,Fat Free White Milk,0.020052224824489387
2025-05-14,Woodburn Elementary,Breakfast,3,"Cinnamon Toast Crunch Cereal, 25% Less Sugar",0.011579023818956133
2025-05-14,Woodburn Elementary,Lunch,1,Chickpeas,0.21329580321290345
2025-05-14,Woodburn Elementary,Lunch,2,Italian Dressing,0.07684457180330473
2025-05-14,Woodburn Elementary,Lunch,3,Doritos Wild White Nacho Flavored Tortilla Chips,0.0744975194605658
2025-05-14,Woodlawn Elementary,Breakfast,1,Fat Free White Milk,0.026753273985218977
2025-05-14,Woodlawn Elementary,Breakfast,2,Mandarin Orange Parfait,0.01687869429198809
2025-05-14,Woodlawn Elementary,Breakfast,3,"Cinnamon Toast Crunch Cereal, 25% Less Sugar",0.014167250427337137
2025-05-14,Woodlawn Elementary,Lunch,1,Chickpeas - salad bar entree,0.09072766146654275
2025-05-14,Woodlawn Elementary,Lunch,2,Chickpeas,0.07307355536804253
2025-05-14,Woodlawn Elementary,Lunch,3,Italian Dressing,0.07233232335346662
2025-05-14,Woodley Hills Elementary,Breakfast,1,Chicken & Biscuit Sandwich,0.046291927181224365
2025-05-14,Woodley Hills Elementary,Breakfast,2,Fat Free White Milk,0.026472504420843944
2025-05-14,Woodley Hills Elementary,Breakfast,3,"Batter, Pumpkin Bread",0.02354602773441576
2025-05-14,Woodley Hills Elementary,Lunch,1,Chickpeas - salad bar entree,0.10302447306859283
2025-05-14,Woodley Hills Elementary,Lunch,2,Fat Free White Milk,0.07143466534717106
2025-05-14,Woodley Hills Elementary,Lunch,3,Orange Sauce,0.06895458245941842
2025-05-14,Woodson High,Breakfast,1,Fat Free White Milk,0.023882379151264822
2025-05-14,Woodson High,Breakfast,2,Orange,0.01752199604298961
2025-05-14,Woodson High,Breakfast,3,"Cinnamon Toast Crunch Cereal, 25% Less Sugar",0.014979053799018864
2025-05-14,Woodson High,Lunch,1,Chickpeas,0.13248006913502025
2025-05-14,Woodson High,Lunch,2,Ranch Dressing,0.08010635722677306
2025-05-14,Woodson High,Lunch,3,Soft Pretzel,0.07722209372891796
2025-05-15,Aldrin Elementary,Breakfast,1,Egg and American Cheese on Biscuit,0.18289454295252444
2025-05-15,Aldrin Elementary,Breakfast,2,Strawberry Parfait,0.056972170693226784
2025-05-15,Aldrin Elementary,Breakfast,3,Fat Free White Milk,0.027967639073687788
2025-05-15,Aldrin Elementary,Lunch,1,Italian Dressing,0.08694928337784513
2025-05-15,Aldrin Elementary,Lunch,2,Fat Free White Milk,0.06598996687551596
2025-05-15,Aldrin Elementary,Lunch,3,Soft Pretzel,0.060839595913068395
2025-05-15,Annandale High,Breakfast,1,Fat Free White Milk,0.019049324699469787
2025-05-15,Annandale High,Breakfast,2,Banana,0.018949971656107872
2025-05-15,Annandale High,Breakfast,3,"Cinnamon Toast Crunch Cereal, 25% Less Sugar",0.008529600678700086
2025-05-15,Annandale High,Lunch,1,Cooked  Brown Rice,0.1267114731410123
2025-05-15,Annandale High,Lunch,2,Black Beans,0.12329763787428477
2025-05-15,Annandale High,Lunch,3,"Onions, Red, Whole",0.11761167781310689
2025-05-15,Annandale Terrace Elementary,Breakfast,1,Egg and American Cheese on Biscuit,0.08898924136020103
2025-05-15,Annandale Terrace Elementary,Breakfast,2,Strawberry Parfait,0.02817561158659606
2025-05-15,Annandale Terrace Elementary,Breakfast,3,Fat Free White Milk,0.02561186109554881
2025-05-15,Annandale Terrace Elementary,Lunch,1,Fat Free White Milk,0.06645862056698668
2025-05-15,Annandale Terrace Elementary,Lunch,2,Italian Dressing,0.05702754924057714
2025-05-15,Annandale Terrace Elementary,Lunch,3,Soft Pretzel,0.052991724435136243
2025-05-15,Armstrong Elementary,Breakfast,1,Egg and American Cheese on Biscuit,0.19759512696542575
2025-05-15,Armstrong Elementary,Breakfast,2,Strawberry Parfait,0.05429515213128788
2025-05-15,Armstrong Elementary,Breakfast,3,1% White Milk,0.02902112175872825
2025-05-15,Armstrong Elementary,Lunch,1,Black Beans,0.5492214462113081
2025-05-15,Armstrong Elementary,Lunch,2,Orange Chickenless Bites,0.12542544452556337
2025-05-15,Armstrong Elementary,Lunch,3,Cooked  Brown Rice,0.09099520408280959
2025-05-15,Beech Tree Elementary,Breakfast,1,Fat Free White Milk,0.026735580556639264
2025-05-15,Beech Tree Elementary,Breakfast,2,Strawberry Parfait,0.01712562000941948
2025-05-15,Beech Tree Elementary,Breakfast,3,"Cinnamon Toast Crunch Cereal, 25% Less Sugar",0.013909242636843459
2025-05-15,Beech Tree Elementary,Lunch,1,Fat Free White Milk,0.06758025784328488
2025-05-15,Beech Tree Elementary,Lunch,2,Soft Pretzel,0.05739041540822769
2025-05-15,Beech Tree Elementary,Lunch,3,Italian Dressing,0.053135241544578035
2025-05-15,Belle View Elementary,Breakfast,1,Egg and American Cheese on Biscuit,0.1213072019831228
2025-05-15,Belle View Elementary,Breakfast,2,Strawberry Parfait,0.056972170693226784
2025-05-15,Belle View Elementary,Breakfast,3,Chicken & Biscuit Sandwich,0.04403468982618691
2025-05-15,Belle View Elementary,Lunch,1,Chickpeas,0.21263507793173372
2025-05-15,Belle View Elementary,Lunch,2,Italian Dressing,0.09423017011193055
2025-05-15,Belle View Elementary,Lunch,3,Fat Free White Milk,0.07210436554085012
2025-05-15,Belvedere Elementary,Breakfast,1,Mandarin Orange Parfait,0.0491775471049436
2025-05-15,Belvedere Elementary,Breakfast,2,Strawberry Parfait,0.037929007824595184
2025-05-15,Belvedere Elementary,Breakfast,3,Fat Free White Milk,0.028066551074423733
2025-05-15,Belvedere Elementary,Lunch,1,Fat Free White Milk,0.07282538978884884
2025-05-15,Belvedere Elementary,Lunch,2,Italian Dressing,0.060898929910933514
2025-05-15,Belvedere Elementary,Lunch,3,Soft Pretzel,0.056290742664954825
2025-05-15,Bonnie Brae Elementary,Breakfast,1,Egg and American Cheese on Biscuit,0.1314400124786289
2025-05-15,Bonnie Brae Elementary,Breakfast,2,Strawberry Parfait,0.042763219925367954
2025-05-15,Bonnie Brae Elementary,Breakfast,3,Fat Free White Milk,0.02807047991921572
2025-05-15,Bonnie Brae Elementary,Lunch,1,Soft Pretzel,0.299239542149188
2025-05-15,Bonnie Brae Elementary,Lunch,2,Cherry Flavored Dried Cranberries,0.2122030785033072
2025-05-15,Bonnie Brae Elementary,Lunch,3,Black Beans,0.15265118945447453
2025-05-15,Braddock Elementary,Breakfast,1,Fat Free White Milk,0.027989801350822935
2025-05-15,Braddock Elementary,Breakfast,2,Banana,0.02118639150534564
2025-05-15,Braddock Elementary,Breakfast,3,Orange,0.014614972083177878
2025-05-15,Braddock Elementary,Lunch,1,Fat Free White Milk,0.07245496600311421
2025-05-15,Braddock Elementary,Lunch,2,Soft Pretzel,0.056290742664954825
2025-05-15,Braddock Elementary,Lunch,3,Italian Dressing,0.04762044686502284
2025-05-15,Bren Mar Park Elementary,Breakfast,1,Egg and American Cheese on Biscuit,0.06627694051549443
2025-05-15,Bren Mar Park Elementary,Breakfast,2,Strawberry Parfait,0.034761966814397256
2025-05-15,Bren Mar Park Elementary,Breakfast,3,Fat Free White Milk,0.023538683807912256
2025-05-15,Bren Mar Park Elementary,Lunch,1,Italian Dressing,0.08774808896565363
2025-05-15,Bren Mar Park Elementary,Lunch,2,Fat Free White Milk,0.06815190612225694
2025-05-15,Bren Mar Park Elementary,Lunch,3,Soft Pretzel,0.052991724435136243
2025-05-15,Brookfield Elementary,Breakfast,1,Fat Free White Milk,0.026649911605353585
2025-05-15,Brookfield Elementary,Breakfast,2,Mini Maple Pancakes,0.010664688551117013
2025-05-15,Brookfield Elementary,Breakfast,3,Cinnamon Chex Cereal,0.008058991463650703
2025-05-15,Brookfield Elementary,Lunch,1,Soft Pretzel,0.29594517358728223
2025-05-15,Brookfield Elementary,Lunch,2,Cooked  Brown Rice,0.10369489700606233
2025-05-15,Brookfield Elementary,Lunch,3,PB&J Power Pack,0.08446794189456308
2025-05-15,Bucknell Elementary,Breakfast,1,Egg and American Cheese on Biscuit,0.09089198636244364
2025-05-15,Bucknell Elementary,Breakfast,2,Fat Free White Milk,0.021043244033995177
2025-05-15,Bucknell Elementary,Breakfast,3,"Cinnamon Toast Crunch Cereal, 25% Less Sugar",0.013167336602577415
2025-05-15,Bucknell Elementary,Lunch,1,Italian Dressing,0.09265630837566266
2025-05-15,Bucknell Elementary,Lunch,2,Fat Free White Milk,0.06605547395163962
2025-05-15,Bucknell Elementary,Lunch,3,Soft Pretzel,0.057011057577171086
2025-05-15,Bull Run Elementary,Breakfast,1,Strawberry Parfait,0.04211145342245619
2025-05-15,Bull Run Elementary,Breakfast,2,Fat Free White Milk,0.026596272846425004
2025-05-15,Bull Run Elementary,Breakfast,3,"Cinnamon Toast Crunch Cereal, 25% Less Sugar",0.014199509713713004
2025-05-15,Bull Run Elementary,Lunch,1,Italian Dressing,0.08851515507805639
2025-05-15,Bull Run Elementary,Lunch,2,Fat Free White Milk,0.07285067043133993
2025-05-15,Bull Run Elementary,Lunch,3,Soft Pretzel,0.057391624351574855
2025-05-15,Bush Hill Elementary,Breakfast,1,Blueberry Muffin Top,0.08057094302140615
2025-05-15,Bush Hill Elementary,Breakfast,2,Fat Free White Milk,0.027760613718121434
2025-05-15,Bush Hill Elementary,Breakfast,3,1% White Milk,0.024618720357669717
2025-05-15,Bush Hill Elementary,Lunch,1,Fat Free White Milk,0.0636500015932364
2025-05-15,Bush Hill Elementary,Lunch,2,Italian Dressing,0.05699449350440597
2025-05-15,Bush Hill Elementary,Lunch,3,Soft Pretzel,0.052991724435136243
2025-05-15,CHANTILLY HS,Breakfast,1,Chicken & Biscuit Sandwich,0.06960535645244924
2025-05-15,CHANTILLY HS,Breakfast,2,Orange,0.015951531770704002
2025-05-15,CHANTILLY HS,Breakfast,3,"Cinnamon Toast Crunch Cereal, 25% Less Sugar",0.01458148836174885
2025-05-15,CHANTILLY HS,Lunch,1,Orange Tangerine Juice,0.05063459691514742
2025-05-15,CHANTILLY HS,Lunch,2,Soft Pretzel,0.04961953153556527
2025-05-15,CHANTILLY HS,Lunch,3,Lettuce Blend Salad Mix,0.024891033778633904
2025-05-15,Camelot Elementary,Breakfast,1,Egg and American Cheese on Biscuit,0.5304603235877223
2025-05-15,Camelot Elementary,Breakfast,2,Strawberry Parfait,0.3172558844095045
2025-05-15,Camelot Elementary,Breakfast,3,Fat Free White Milk,0.026537812980449278
2025-05-15,Camelot Elementary,Lunch,1,Lettuce Blend Salad Mix,0.07079774196615825
2025-05-15,Camelot Elementary,Lunch,2,Fat Free White Milk,0.07057562744687566
2025-05-15,Camelot Elementary,Lunch,3,Bottled Water,0.052525050297923884
2025-05-15,Cameron Elementary,Breakfast,1,Red Delicious Apple,0.013038153619266066
2025-05-15,Cameron Elementary,Breakfast,2,"Cinnamon Toast Crunch Cereal, 25% Less Sugar",0.010119087453607489
2025-05-15,Cameron Elementary,Breakfast,3,Chilled Peaches,0.004138885580483996
2025-05-15,Cameron Elementary,Lunch,1,Italian Dressing,0.08444829318102459
2025-05-15,Cameron Elementary,Lunch,2,Strawberry & Banana Yogurt Power Pack,0.0280437454238968
2025-05-15,Cameron Elementary,Lunch,3,Manager's Vegetable Choice,0.027451793662662382
2025-05-15,Canterbury Woods Elementary,Breakfast,1,1% White Milk,0.039105837204120045
2025-05-15,Canterbury Woods Elementary,Breakfast,2,Fat Free White Milk,0.028313972139468402
2025-05-15,Canterbury Woods Elementary,Breakfast,3,"Cinnamon Toast Crunch Cereal, 25% Less Sugar",0.016131798984236476
2025-05-15,Canterbury Woods Elementary,Lunch,1,Black Beans,0.1195450136849428
2025-05-15,Canterbury Woods Elementary,Lunch,2,Italian Dressing,0.08937033734667846
2025-05-15,Canterbury Woods Elementary,Lunch,3,Fat Free White Milk,0.06883178060662322
2025-05-15,Cardinal Forest Elementary,Breakfast,1,Egg and American Cheese on Biscuit,0.11886052212942842
2025-05-15,Cardinal Forest Elementary,Breakfast,2,"Cinnamon Toast Crunch Cereal, 25% Less Sugar",0.01520561131284507
2025-05-15,Cardinal Forest Elementary,Breakfast,3,Cinnamon Chex Cereal,0.011675516733940492
2025-05-15,Cardinal Forest Elementary,Lunch,1,Italian Dressing,0.07801459867950461
2025-05-15,Cardinal Forest Elementary,Lunch,2,Bottled Water,0.04790718205128709
2025-05-15,Cardinal Forest Elementary,Lunch,3,Soft Pretzel,0.04373818315810287
2025-05-15,Carson Middle,Breakfast,1,Strawberry Parfait,0.14411202676998613
2025-05-15,Carson Middle,Breakfast,2,Fat Free White Milk,0.02787792842704629
2025-05-15,Carson Middle,Breakfast,3,1% White Milk,0.022958811057916202
2025-05-15,Carson Middle,Lunch,1,Cooked  Brown Rice,0.269305536410296
2025-05-15,Carson Middle,Lunch,2,Soft Pretzel,0.2505776304204602
2025-05-15,Carson Middle,Lunch,3,Orange Sauce,0.21969043711132985
2025-05-15,Centre Ridge Elementary,Breakfast,1,Fat Free White Milk,0.024757499275510512
2025-05-15,Centre Ridge Elementary,Breakfast,2,Orange,0.014614972083177878
2025-05-15,Centre Ridge Elementary,Breakfast,3,Cinnamon Chex Cereal,0.01291122230383266
2025-05-15,Centre Ridge Elementary,Lunch,1,Italian Dressing,0.076955295984623
2025-05-15,Centre Ridge Elementary,Lunch,2,1% White Milk,0.06986846346736396
2025-05-15,Centre Ridge Elementary,Lunch,3,Soft Pretzel,0.056290742664954825
2025-05-15,Centreville Elementary,Breakfast,1,Egg and American Cheese on Biscuit,0.11740894899494457
2025-05-15,Centreville Elementary,Breakfast,2,Strawberry Parfait,0.05586371224959445
2025-05-15,Centreville Elementary,Breakfast,3,Fat Free White Milk,0.026259084709456926
2025-05-15,Centreville Elementary,Lunch,1,Fat Free White Milk,0.06835904432838712
2025-05-15,Centreville Elementary,Lunch,2,Soft Pretzel,0.05807232957054701
2025-05-15,Centreville Elementary,Lunch,3,Italian Dressing,0.053135241544578035
2025-05-15,Centreville High,Breakfast,1,Chicken & Biscuit Sandwich,0.0429692264610162
2025-05-15,Centreville High,Breakfast,2,Fat Free White Milk,0.02514810047027951
2025-05-15,Centreville High,Breakfast,3,1% White Milk,0.015416495603459542
2025-05-15,Centreville High,Lunch,1,Spicy Chicken Wrap,0.357723848773308
2025-05-15,Centreville High,Lunch,2,RF Kettle Chips Jalapeno & Cheddar Chips,0.30416568344597167
2025-05-15,Centreville High,Lunch,3,Black Beans - salad bar entree,0.1284046687815686
2025-05-15,Cherry Run Elementary,Breakfast,1,Egg and American Cheese on Biscuit,0.14794909091891745
2025-05-15,Cherry Run Elementary,Breakfast,2,Strawberry Parfait,0.058890729960469984
2025-05-15,Cherry Run Elementary,Breakfast,3,1% White Milk,0.03257147118169101
2025-05-15,Cherry Run Elementary,Lunch,1,Italian Dressing,0.07801459867950461
2025-05-15,Cherry Run Elementary,Lunch,2,Doritos Wild White Nacho Flavored Tortilla Chips,0.06802343207070018
2025-05-15,Cherry Run Elementary,Lunch,3,Soft Pretzel,0.06493452161154996
2025-05-15,Chesterbrook Elementary,Breakfast,1,Strawberry Parfait,0.40320016262383257
2025-05-15,Chesterbrook Elementary,Breakfast,2,Egg and American Cheese on Biscuit,0.12411104839584658
2025-05-15,Chesterbrook Elementary,Breakfast,3,Fat Free White Milk,0.028296759353816585
2025-05-15,Chesterbrook Elementary,Lunch,1,Italian Dressing,0.0861079258648679
2025-05-15,Chesterbrook Elementary,Lunch,2,Fat Free White Milk,0.07259023201797266
2025-05-15,Chesterbrook Elementary,Lunch,3,1% White Milk,0.07168256483750621
2025-05-15,Churchill Road Elementary,Breakfast,1,Egg and American Cheese on Biscuit,0.15421853544350994
2025-05-15,Churchill Road Elementary,Breakfast,2,Chicken & Biscuit Sandwich,0.07499421992292594
2025-05-15,Churchill Road Elementary,Breakfast,3,Strawberry Parfait,0.04739894772999585
2025-05-15,Churchill Road Elementary,Lunch,1,Orange Sauce,0.3244440970416501
2025-05-15,Churchill Road Elementary,Lunch,2,Black Beans,0.15490869490177284
2025-05-15,Churchill Road Elementary,Lunch,3,Lettuce Blend Salad Mix,0.11597067013921349
2025-05-15,Clearview Elementary,Breakfast,1,Fat Free White Milk,0.22686023214049833
2025-05-15,Clearview Elementary,Breakfast,2,1% White Milk,0.01599952481349568
2025-05-15,Clearview Elementary,Breakfast,3,"Cinnamon Toast Crunch Cereal, 25% Less Sugar",0.014673764131653316
2025-05-15,Clearview Elementary,Lunch,1,Italian Dressing,0.20101348001840869
2025-05-15,Clearview Elementary,Lunch,2,Soft Pretzel,0.09457798559419467
2025-05-15,Clearview Elementary,Lunch,3,Chocolate Chip Cookie,0.0721382870626284
2025-05-15,Clermont Elementary,Breakfast,1,Strawberry Parfait,0.05510525295489874
2025-05-15,Clermont Elementary,Breakfast,2,1% White Milk,0.031135478296616233
2025-05-15,Clermont Elementary,Breakfast,3,Fat Free White Milk,0.02805047178602709
2025-05-15,Clermont Elementary,Lunch,1,Italian Dressing,0.08369529042679791
2025-05-15,Clermont Elementary,Lunch,2,1% White Milk,0.0726027434763901
2025-05-15,Clermont Elementary,Lunch,3,Fat Free White Milk,0.06288168816758484
2025-05-15,Coates Elementary,Breakfast,1,Egg and American Cheese on Biscuit,0.01836440111134527
2025-05-15,Coates Elementary,Breakfast,2,Fat Free White Milk,0.017586093681618994
2025-05-15,Coates Elementary,Breakfast,3,Red Delicious Apple,0.005655258617308683
2025-05-15,Coates Elementary,Lunch,1,Fat Free White Milk,0.09649625594761081
2025-05-15,Coates Elementary,Lunch,2,1% White Milk,0.08990130844721501
2025-05-15,Coates Elementary,Lunch,3,Italian Dressing,0.08192096973367982
